UnitNameValue	GIMPTemplate	UnitIcon	UnitPortrait	TrainingIcon	ImpIcon	SectorialSymbol	SectorialAVA	SectorialLinkable	MOVValue	CCValue	BSValue	PHValue	WIPValue	ARMValue	BTSValue	WValue	AVAValue	SWCCost	UnitCost	UnitNotesValue	Ability1Title	Ability1Text	Ability2Title	Ability2Text	Ability3Title	Ability3Text	Ability4Title	Ability4Text	Ability5Title	Ability5Text	Ability6Title	Ability6Text	Weapon1Value	Weapon2Value	Weapon3Value	Weapon4Value	Weapon5Value	InactiveMOVValue	InactiveCCValue	InactiveBSValue	InactivePHValue	InactiveWIPValue	InactiveARMValue	InactiveBTSValue	InactiveWValue 
Croc Men - Lieutenant	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280232-0183-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280232-0183.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png					4-4	13	12	12	13	1	0	1	2	2	33	Lieutenant, CH: TO Camouflage, Infiltration, X Visor	Lieutenant		 CH: TO Camouflage	The miniature possesses, besides the Special Skill Camouflage, a Thermo-Optical mimetizing device. This is a system that curves the light around its bearer, rendering him almost invisible and erasing his thermal signature. This sophisticated device also diffuses any possible atmospheric turbulence that its bearer may provoke and prevents his detection by radar or sonar. In game terms, TO Camouflage allows its possessor to perform the following:   Hidden Deployment: It allows the same type of deployment as CH: L-2 Camouflage, but there is no need to make use of a Marker. Provided that he does not move, the figure with CH: TO Camouflage will remain completely invisible. The player must take note of his figure's position in the most detailed possible way (Cover, Prone, etc.) so that the adversary will be able to verify the data in the moment in which he reveals his position. If the miniature moves, the player must place a TO Camouflage Marker, and show his adversary that he really was in that position from the beginning of the battle. If the figure performs any other action, he will have to be replaced by the miniature instead of the Marker. A miniature in Hidden Deployment does not add his Order to the Orders Reserve, as he is not on the game table. However, to carry out his first Order, which reveals his presence on the battlefield, he will not receive the Order from the Orders Reserve but will have to spend his own.   Camouflage in Movement: Allows the miniature to carry out the same Camouflaged Movement allowed by CH: Camouflage.   TO Defensive Camouflage: Allows the miniature the same Defensive Camouflage that CH: Camouflage provides, but a negative Modifier of -6 is applied if someone intends to attack him.   TO Combat Camouflage: Allows the same Combat Camouflage as CH: L-2 Camouflage, with no orders needing to be spent.   Camouflaging again: Functions exactly as CH: L-2 Camouflage	 Infiltration	Due to his ability to move stealthily, the miniature will be able to infiltrate the enemy's lines without being noticed. The use of the Infiltrate Special Skill is only allowed in the Deployment Phase. Infiltration allows a miniature the following options:   Option A: The miniature can be deployed, without having to spend an Order or make a Roll, up to the central area of the game table (within the half corresponding to his army). He is deployed in Camouflage or TO Camouflage status if applicable.   Option B: If the miniature wants to go further into enemy territory, he must to pass a Normal Roll of PH. Each 4 inch strip of distance advanced into enemy territory will add a cumulative Modifier of -1 to the roll. If he fails the roll, the Dispersion rule must now be applied. The centre of the Circular Template must be placed at the point in the battlefield where the figure wished to Infiltrate, with the number 1 pointing to the centre of the game table, multiplying the Failure Category by 2.5 (FC x 2.5) to determine where to place the infiltrator. Moreover, the miniature will lose the Camouflaged Deployment and Hidden Deployment options provided by the CH: Camouflage and CH: TO Camouflage Special Skills.   It is not allowed to Infiltrate inside the enemy's Zone of Deployment, or in base contact with another figure. If Dispersion would place the miniature in either position, move the figure back towards its initial Infiltration point until it is no longer in an illegal position; ie. the figure will be placed on the limit of the enemy's Zone of Deployment closest to the initial Infiltration point.  	 X Visor	Technological and evolutionary advances have given this miniature a vision with a zoom effect. Modifiers for Long Distance are reduced to 0 and those of Maximum Distance drop to -3.  	 				Antipersonnel Mines	Combi Rifle	Light Shotgun	Knife	Pistol										
Trauma-Doc	pano.xcf			C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Military_Order_logo.png	1	No	4-4	13	12	10	12	1	0	1	1	0	14	Doctor	Doctor	The miniature is a qualified doctor, with complete training in combat medicine and is a specialist in saving his companions from death. Doctor is a Short Skill that allows the miniature, when in base contact, after passing a WIP Roll, to make his patient pass from the Unconscious state to Normal, with a single Wound. If he fails the WIP Roll, the figure is considered to be Dead and is removed from the game table. Miniatures can be healed as many times as necessary, provided that the WIP rolls are successful. A miniature that has been healed can also benefit later from a MediKit, AutoMediKit, or Regeneration, and vice versa. A figure must be in base to base contact with a patient to use the Doctor Special Skill. A Doctor with the Special Skill V: No Wound Incapacitation who has suffered one Wound can try to heal himself but if he fails the WIP roll he will die automatically.  	 										Combi Rifle	Knife	Pistol												
Machinist	pano.xcf			C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Military_Order_logo.png	1	No	4-4	13	12	10	12	1	-3	1	1	0	15	Engineer	Engineer	Any figure with this Special Skill has the means and technical knowledge required to carry out campaign repairs on faulty or damaged equipment. Engineer is a Short Skill that allows, with a successful Normal WIP Roll, the repair of Structure points (STR) of vehicles or figures (1 point per successful WIP Roll) which he is in base contact with. If the Engineer fails his WIP Roll, the target miniature or structure loses 1 point of STR instead of recovering it.  Engineers can reactivate all weapons, equipment and armour affected by E/M and Adhesive Special Ammunition if they they pass 1 single Normal WIP Roll when in contact with the affected figure. If the Engineer fails the WIP Roll when reactivating, it is considered that the weapon or equipment is permanently shut down with no possibility of recovery.  It is essential that a miniature be in base to base contact with the item he wants to repair.  Figures that posses this Short Skill can also open locks, applying the same Modifiers as Hacking Security and Information (See Advanced Rules: Hacking). In order to open/close a door, base to base contact is required.  Engineer also allows Mines to be deactivated (Antipersonnel and Monofilament), as well as E/Maulers and D-Charges. In order to deactivate a Mine in a same Order, the figure has to come into its action radius (Circular Template) and pass a WIP Roll. If successful, the Mine does not explode and is defused. If the WIP roll is failed, then it explodes, affecting the Engineer as normal.  	 										Combi Rifle	D-Charges	Knife	Pistol											
Pathfinder Dronbot	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Military_Order_logo.png	2	No	6-4	8	11	8	13	0	-3	1	2	0	21	Forward Observer, G: Remote Presence, Repeater, Sensor	Forward Observer	Forward Observer is a Short Skill. A Forward Observer in LoF with an enemy will be able to mark him after passing a WIP roll (Face to Face, or Normal, depending on the case), modified by Covers, Distance, Camouflage and Hiding Special Skill, or an Optical Disruptor Device. Distance Modifiers for marking with Forward Observer are applied as per the following table: There are two types of attacks that can be made as a result of the marking by a Forward Observer:   Speculative: When the Forward Observer passes his WIP Roll, the target remains marked for any other comrade that wants to shoot at that target, and the Speculative Fire Modifier is not applied.   Guided: When the Forward Observer passes his WIP Roll the target will remain marked for any other comrade possessing a weapon with Guided Ammunition. This figure will be able to use the Short Skill Ballistic Skills to hit the marked miniature without a roll required, as the WIP Roll of the Observer substitutes.   A miniature marked by a Forward Observer will be considered as marked until the end of the turn of the player possessing the Observer that marked it. The special equipment of Forward Observers allows them to use the Flash Pulse.  	 G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 Repeater	Hacking range amplification system. This allows Hackers to use their skill in a radius of 8 inches around the Repeater. The Hacker can be at any distance from the Repeater, and he does not need to keep a LoF with it. This is a Special Skill that functions automatically and does not need the spending of any Orders to work. The Repeater can only be used by Hackers of the same army, or an allied one.  	 Sensor	The miniature possesses high sensitivity detection equipment, or a perfect sense of smell, that allows him to detect hidden figures nearby. The miniature that possess Sensor can make a Normal WIP Roll (Distance, Camouflage or TO Camouflage Modifiers are not applied) to Discover all models that are Camouflaged or in Hidden Deployment within a radius of 8 inches around him. Sensor is a Short Skill and does not need a LoF. A miniature possessing the Sensor and Forward Observer Special Skills can mark a target outside his LoF (using his pertinent Short Skill), if he is within the Sensor radius of effect and the target has been previously discovered. In such a case, a Distance, Cover, CH and ODD Modifiers will not be applied to the Forward Observer WIP roll. A miniature with Camouflage, TO Camouflage, or Impersonation cannot Camouflage again, or return to the Impersonation state, within the Sensor area.  	 				Forward Observer	Flash Pulse	Combi Rifle	Electric Pulse											
Sierra Dronbot	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Military_Order_logo.png	2	No	6-4	8	11	8	13	0	-3	1	2	1	28	360 Visor, G: Remote Presence, Repeater, Total Reaction	360 Visor	The miniature possesses a natural or artificial capacity of seeing his surroundings in 360. A 360 Visor functions automatically and does not require the spending of an Order to be activated. It allows a LoF of 360, so the figure has no blind points and cannot be surprised from behind.  	 G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 Repeater	Hacking range amplification system. This allows Hackers to use their skill in a radius of 8 inches around the Repeater. The Hacker can be at any distance from the Repeater, and he does not need to keep a LoF with it. This is a Special Skill that functions automatically and does not need the spending of any Orders to work. The Repeater can only be used by Hackers of the same army, or an allied one.  	 Total Reaction	Due to servos and a system of support and reinforcement of response speed and mobility, some miniatures are able to react with great celerity. To reflect this, Total Reaction allows the firing of the whole Burst (B) of a weapon in ARO. - If the BS roll is a Normal Roll, as many Rolls as the B value of the Weapon will be made. - If the BS roll is a Face to Face Roll, both players will have to make all their BS rolls. All the results (after applying the typical Modifiers) that overcome the best Roll of their adversary will be impacts.	 				HMG	Antipersonnel Mines	Electric Pulse												
Sierra Dronbot - Grenadier	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Military_Order_logo.png	2	No	6-4	8	11	8	13	0	-3	1	2	1	34	360 Visor, G: Remote Presence, Repeater, Total Reaction	360 Visor	The miniature possesses a natural or artificial capacity of seeing his surroundings in 360. A 360 Visor functions automatically and does not require the spending of an Order to be activated. It allows a LoF of 360, so the figure has no blind points and cannot be surprised from behind.  	 G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 Repeater	Hacking range amplification system. This allows Hackers to use their skill in a radius of 8 inches around the Repeater. The Hacker can be at any distance from the Repeater, and he does not need to keep a LoF with it. This is a Special Skill that functions automatically and does not need the spending of any Orders to work. The Repeater can only be used by Hackers of the same army, or an allied one.  	 Total Reaction	Due to servos and a system of support and reinforcement of response speed and mobility, some miniatures are able to react with great celerity. To reflect this, Total Reaction allows the firing of the whole Burst (B) of a weapon in ARO. - If the BS roll is a Normal Roll, as many Rolls as the B value of the Weapon will be made. - If the BS roll is a Face to Face Roll, both players will have to make all their BS rolls. All the results (after applying the typical Modifiers) that overcome the best Roll of their adversary will be impacts.	 				HMG	E/M LGL	Electric Pulse												
Sierra Dronbot - Monofilament	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Military_Order_logo.png	2	No	6-4	8	11	8	13	0	-3	1	2	1	34	360 Visor, G: Remote Presence, Repeater, Total Reaction	360 Visor	The miniature possesses a natural or artificial capacity of seeing his surroundings in 360. A 360 Visor functions automatically and does not require the spending of an Order to be activated. It allows a LoF of 360, so the figure has no blind points and cannot be surprised from behind.  	 G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 Repeater	Hacking range amplification system. This allows Hackers to use their skill in a radius of 8 inches around the Repeater. The Hacker can be at any distance from the Repeater, and he does not need to keep a LoF with it. This is a Special Skill that functions automatically and does not need the spending of any Orders to work. The Repeater can only be used by Hackers of the same army, or an allied one.  	 Total Reaction	Due to servos and a system of support and reinforcement of response speed and mobility, some miniatures are able to react with great celerity. To reflect this, Total Reaction allows the firing of the whole Burst (B) of a weapon in ARO. - If the BS roll is a Normal Roll, as many Rolls as the B value of the Weapon will be made. - If the BS roll is a Face to Face Roll, both players will have to make all their BS rolls. All the results (after applying the typical Modifiers) that overcome the best Roll of their adversary will be impacts.	 				HMG	Monofilament Mines	Electric Pulse												
Clipper Dronbot	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Military_Order_logo.png	1	No	6-4	8	11	8	13	0	-3	1	2	1	34	G: Remote Presence	G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 										Guided Missile Launcher	Electric Pulse													
Fugazi Dronbot	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280205-0014.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Military_Order_logo.png	1	No	6-6	8	8	8	13	0	-3	1	2	0	8	CH: Mimetism, G: Remote Presence, Multiterrain, Repeater	CH: Mimetism	The figure has the special ability to obscure his appearance to an enemy. Moreover, he has basic mimetic tools and clothes or camouflage gear made with a photosensitive material, a cheaper alternative to chameleonic tools, and knows how to use it with the maximum results in order to avoid discovery. In game terms, any miniature attacking a figure with Mimetism will have a -3 Modifier to his BS Attribute for ranged attacks.  	 G: Remote Presence	Remote Presence: This Special Skill is possessed by Remotes and unmanned T.A.G.s. Remotes have pseudo-AIs and expert programs that rule their behaviour in combat, operating in pure logic where fear has no place. In the case of Remote Presence T.A.G.s, the driver is not physically present on the battlefield and remotely controls it from a safe distance. Remote Presence is considered confers the Valor: Courage Special Skill. Figures with Remote Presence cannot have a Cube.  	 Multiterrain	Troops with Multiterrain Skill prepare themselves extensively for every mission, training with simulators or in zones that approximate the location where they will carry out their operations. Those troops stationed in adverse environments that include several types of Special Terrain (Aquatic and Jungle, for instance) will also possess Multiterrain. Before starting the battle, figures with Multiterrain will be able to choose in which type of terrain they will be specialized (See Terrain section). They will only be able to choose one type out of the five possible types (Aquatic, Desert, Mountain, Jungle, or Zero-G) and will reduce the MV difficulty of that Terrain by one level. This Special Skill is automatic and does not require any Order to be activated.  	 Repeater	Hacking range amplification system. This allows Hackers to use their skill in a radius of 8 inches around the Repeater. The Hacker can be at any distance from the Repeater, and he does not need to keep a LoF with it. This is a Special Skill that functions automatically and does not need the spending of any Orders to work. The Repeater can only be used by Hackers of the same army, or an allied one.  	 				Electric Pulse														
Joan of Arc	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280213-0061-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280213-0061.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Military_Order_logo.png	1	Yes	4-2	18	15	15	15	5	-6	2	1	0	61	Inspiring Leadership, Martial Arts L3, Religious Troop, V: No Wound Incapacitation, Personality	Inspiring Leadership	If the figure with this Special Skill is the Lieutenant, the Characteristics of Instruction and Fury (Such as Regular, Impetuous, etc.) of all the troops under his command are replaced by his own. While the figure possessing Inspiring Leadership remains conscious on the battlefield, his troops will not disband, behaving as if they were figures with the Religious Troop Special Skill. This Special Skill has no effect on troops possessing Remote Presence.  If an Impetuous Troop, the figure possessing Inspiring Leadership must act before the other members in his group in order to set an example. This Special Skill functions automatically and its use is not optional. It only works while the user is conscious.  	 Martial Arts L3	First Attack: This allows the figure to attack first in CC, making a Normal Roll to hit. If the defender survives, he can counter attack with a Normal Roll of CC. A figure with this ability may also use the CC Attribute instead of PH to disengage from Close Combat. This level is only applicable in CC. Two figures with Martial Arts L3 will perform their First Attack at the same time, so they have to make a Face to Face Roll.  	 Religious Troop	The beliefs and teachings of his leaders have turned the miniature into an able warrior, with an unswerving faith that allows him to keep firm when others desist. This Special Skill functions automatically and allows the figure to keep his Order for himself after losing his Lieutenant, in addition to the minimum Orders due to Loss of Lieutenant. In addition the miniature may choose not be affected by the rules of Retreat! If all a player's figures are Religious, then two of them may give up their Orders to elect a new Lieutenant. Otherwise they may continue operating using only their own Orders.  	 V: No Wound Incapacitation	This Special Skill functions automatically, allowing the miniature, after receiving a Wound, to avoid passing to the Unconscious state. Another Wound will be needed to destroy him. The miniature can be cured by a Doctor, AutoMediKit, MediKit, and Regeneration, although if he fails this roll he will automatically die.	 Personality		 		MULTI Rifle	Nanopulser	AP CCW	Pistol											
Joan of Arc - Lieutenant	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280213-0061-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280213-0061.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Military_Order_logo.png	1	Yes	4-2	18	15	15	15	5	-6	2	1	-1	61	Lieutenant, Inspiring Leadership, Martial Arts L3, Religious Troop, V: No Wound Incapacitation, Personality	Lieutenant		 Inspiring Leadership	If the figure with this Special Skill is the Lieutenant, the Characteristics of Instruction and Fury (Such as Regular, Impetuous, etc.) of all the troops under his command are replaced by his own. While the figure possessing Inspiring Leadership remains conscious on the battlefield, his troops will not disband, behaving as if they were figures with the Religious Troop Special Skill. This Special Skill has no effect on troops possessing Remote Presence.  If an Impetuous Troop, the figure possessing Inspiring Leadership must act before the other members in his group in order to set an example. This Special Skill functions automatically and its use is not optional. It only works while the user is conscious.  	 Martial Arts L3	First Attack: This allows the figure to attack first in CC, making a Normal Roll to hit. If the defender survives, he can counter attack with a Normal Roll of CC. A figure with this ability may also use the CC Attribute instead of PH to disengage from Close Combat. This level is only applicable in CC. Two figures with Martial Arts L3 will perform their First Attack at the same time, so they have to make a Face to Face Roll.  	 Religious Troop	The beliefs and teachings of his leaders have turned the miniature into an able warrior, with an unswerving faith that allows him to keep firm when others desist. This Special Skill functions automatically and allows the figure to keep his Order for himself after losing his Lieutenant, in addition to the minimum Orders due to Loss of Lieutenant. In addition the miniature may choose not be affected by the rules of Retreat! If all a player's figures are Religious, then two of them may give up their Orders to elect a new Lieutenant. Otherwise they may continue operating using only their own Orders.  	 V: No Wound Incapacitation	This Special Skill functions automatically, allowing the miniature, after receiving a Wound, to avoid passing to the Unconscious state. Another Wound will be needed to destroy him. The miniature can be cured by a Doctor, AutoMediKit, MediKit, and Regeneration, although if he fails this roll he will automatically die.	 Personality		MULTI Rifle	Nanopulser	AP CCW	Pistol											
Acontecimento Regulars	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shock_Army_of_Acontecimento_logo.png	T	Yes	4-4	13	12	10	13	0	0	1	2	0	10	Jungle Terrain	Jungle Terrain		 										Combi Rifle	Knife	Pistol												
Acontecimento Regulars - Grenadier	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shock_Army_of_Acontecimento_logo.png	T	Yes	4-4	13	12	10	13	0	0	1	2	1	15	Jungle Terrain	Jungle Terrain		 										Light GL	Combi Rifle	Knife	Pistol											
Acontecimento Regulars - Spitfire	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shock_Army_of_Acontecimento_logo.png	T	Yes	4-4	13	12	10	13	0	0	1	2	1	17	Jungle Terrain	Jungle Terrain		 										Spitfire	Knife	Pistol												
Acontecimento Regulars - Observer	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shock_Army_of_Acontecimento_logo.png	T	Yes	4-4	13	12	10	13	0	0	1	2	1	13	Forward Observer, Jungle Terrain	Forward Observer	Forward Observer is a Short Skill. A Forward Observer in LoF with an enemy will be able to mark him after passing a WIP roll (Face to Face, or Normal, depending on the case), modified by Covers, Distance, Camouflage and Hiding Special Skill, or an Optical Disruptor Device. Distance Modifiers for marking with Forward Observer are applied as per the following table: There are two types of attacks that can be made as a result of the marking by a Forward Observer:   Speculative: When the Forward Observer passes his WIP Roll, the target remains marked for any other comrade that wants to shoot at that target, and the Speculative Fire Modifier is not applied.   Guided: When the Forward Observer passes his WIP Roll the target will remain marked for any other comrade possessing a weapon with Guided Ammunition. This figure will be able to use the Short Skill Ballistic Skills to hit the marked miniature without a roll required, as the WIP Roll of the Observer substitutes.   A miniature marked by a Forward Observer will be considered as marked until the end of the turn of the player possessing the Observer that marked it. The special equipment of Forward Observers allows them to use the Flash Pulse.  	 Jungle Terrain		 								Forward Observer	Flash Pulse	Combi Rifle	Knife	Pistol										
Acontecimento Regulars - Sniper	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shock_Army_of_Acontecimento_logo.png	T	Yes	4-4	13	12	10	13	0	0	1	2	1.5	27	Sapper, Jungle Terrain	Sapper	In the Deployment Phase, the figure with this Special Skill can be placed on the game table with a Foxhole Marker (FOXHOLE) beside it. In this state, the miniature is considered to be Prone and in base to base contact with Partial Cover in all directions, even though there may be no scenery item present, and it benefits from the CH: Mimetism and V: Courage Special Skills. Foxholes are fixed positions, to leave them, in an active or reactive turn, requires use of the Get Up Short Movement Skill. Moreover, by spending 1 Order, the figure can dig a new Foxhole, placing a Foxhole Marker beside it and using the above rules. When a miniature leaves a Foxhole, it loses the CH: Mimetism and V: Courage Special Skills, unless it has those Special Skills in addition to Sapper. A Foxhole Marker is removed from the game table when a figure exits it. The Foxhole Marker cannot be used by any figure other than the Sapper.	 Jungle Terrain		 								MULTI Sniper Rifle	Knife	Pistol												
Acontecimento Regulars - Hacker	pano.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\PanO\280239-0235.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shock_Army_of_Acontecimento_logo.png	T	Yes	4-4	13	12	10	13	0	0	1	2	1	23	Hacker, Hacking Device, Deployable Repeater, Jungle Terrain	Hacker		 Hacking Device	This allows computer attacks to be performed against other systems and devices and also to defend against a cyberattack. See Hacker combat rules for details. All Hacking Devices are Repeaters for the other Hackers of the same army. . The Hacking Device Plus has an additional advanced system of Localization-Identification-Liaison that works as a Forward Observer, but only within the Hacker's, or his Repeater's, Zone of Control (8 inches): LoF with the enemy is not required. In order to mark a target with the Hacker Device Plus Forward Observer function, it is necessary to spend an Order and pass a WIP Roll. The target can react by Dodging the marking of the Forward Observer Hacking Device Plus, provided he has LoF.	 Deployable Repeater	This portable and deployable instrument is used to amplify the range of hackers and is specially designed to be placed in a fixed point, covering a specific area. Placing and activating a Deployable Repeater is a Short Skill, and it must be marked by a Deployable Repeater Marker (REPEATER) placed in base contact with the user. Unlike Mines, it cannot be Camouflaged. Deployable Repeaters have ARM 0, BTS 0, STR 1 and an effective range radius of 8 inches. Each figure with Deployable Repeater carries a total of 3.  	 Jungle Terrain		 				Combi Rifle	Knife	Pistol												
